t,profit,strategy_name,strategy_params,annual,Cumulative5yearprofit,Cumulative5yearhibzeroprofit,Hlbzeroannual
6205,-3624693.518,SprayTreesOTC,0.7;0.246;0.81;0.245,-345857.813,-1411518.979,383767.08,95941.77
6205,-2625931.407,SprayTreesOTC,0.8;0.246;0.81;0.245,-308692.019,-1259943.712,383767.08,95941.77
6205,1625208.878,SprayTreesOTC,0.9;0.246;0.81;0.245,95260.668,380754.751,383767.08,95941.77
6205,-3450937.081,SprayTreesOTC,0.6;0.246;0.82;0.245,-336219.274,-1369666.48,383767.08,95941.77
6205,-3358086.609,SprayTreesOTC,0.7;0.246;0.82;0.245,-338063.825,-1377565.454,383767.08,95941.77
6205,-2292721.07,SprayTreesOTC,0.8;0.246;0.82;0.245,-296978.41,-1219451.558,383767.08,95941.77
6205,1625043.137,SprayTreesOTC,0.9;0.246;0.82;0.245,95238.266,380653.701,383767.08,95941.77
6570,-2775326.2,NoAction,0;0;0;0;0;0;0;0,-247646.19,-986393.16,479801.58,95961.5
6570,-3419647.27,SprayTrees,0.6;0.246,-288666.59,-870981.97,287880.06,95960.02
6570,-3301565.14,SprayTrees,0.7;0.246,-284272.42,-858394.17,287880.06,95960.02
6570,-2502541.11,SprayTrees,0.8;0.246,-260940.06,-792569.85,287880.06,95960.02
6570,1719999.61,SprayTrees,0.9;0.246,95132.1,285221.59,287880.06,95960.02
6570,-5640155.879,NoActionOTC,0.8;0.245,-390560.15,-1171680.45,287792.99,95931
6570,-5492555.663,NoActionOTC,0.9;0.245,-390559.762,-1171679.328,287792.99,95931
6570,-5355791.458,NoActionOTC,0.76;0.245,-390558.914,-1171678.853,287792.99,95931
6570,-5016441.003,NoActionOTC,0.78;0.245,-390126.609,-1170908.687,287792.99,95931
6570,-4597463.71,NoActionOTC,0.79;0.245,-385593.662,-1160700.235,287792.99,95931
6570,-5672654.879,NoActionOTC,0.55;0.245,-390560.15,-1171680.45,287792.99,95931
6570,-5525054.633,NoActionOTC,0.56;0.245,-390559.762,-1171679.328,287792.99,95931
6570,-5388290.368,NoActionOTC,0.57;0.245,-390559.034,-1171679.063,287792.99,95931
6570,-5048900.553,NoActionOTC,0.58;0.245,-390162.099,-1170973.367,287792.99,95931
6570,-4629492.73,NoActionOTC,0.59;0.245,-385748.162,-1161071.035,287792.99,95931
6570,-5705153.879,NoActionOTC,0.62;0.245,-390560.15,-1171680.45,287792.99,95931
6570,-5557553.603,NoActionOTC,0.63;0.245,-390559.762,-1171679.328,287792.99,95931
6570,-5420789.278,NoActionOTC,0.64;0.245,-390559.154,-1171679.273,287792.99,95931
6570,-5081360.103,NoActionOTC,0.65;0.245,-390197.589,-1171038.047,287792.99,95931
6570,-4661521.75,NoActionOTC,0.66;0.245,-385902.662,-1161441.835,287792.99,95931
6570,-5641076.481,NoActionOTC,0.67;0.245,-390575.4,-1171726.2,287747.24,95915.75
6570,-5490702.188,NoActionOTC,0.72;0.245,-390575.4,-1171726.2,287747.24,95915.75
6570,-5360856.494,NoActionOTC,0.73;0.245,-390574.942,-1171725.686,287747.24,95915.75
6570,-5018840.978,NoActionOTC,0.74;0.245,-390160.727,-1170990.906,287747.24,95915.75
6570,-4604256.709,NoActionOTC,0.75;0.245,-385750.726,-1161093.996,287747.24,95915.75
6570,-5673575.481,NoActionOTC,0.76;0.245,-390575.4,-1171726.2,287747.24,95915.75
6570,-5523201.188,NoActionOTC,0.77;0.245,-390575.4,-1171726.2,287747.24,95915.75
6570,-5393355.464,NoActionOTC,0.78;0.245,-390575.032,-1171725.806,287747.24,95915.75
6570,-5051302.118,NoActionOTC,0.79;0.245,-390194.657,-1171052.796,287747.24,95915.75
6570,-4636297.489,NoActionOTC,0.81;0.245,-385906.156,-1161461.826,287747.24,95915.75
6570,-5706074.481,NoActionOTC,0.82;0.245,-390575.4,-1171726.2,287747.24,95915.75
6570,-5555700.188,NoActionOTC,0.83;0.245,-390575.4,-1171726.2,287747.24,95915.75
6570,-5425854.434,NoActionOTC,0.84;0.245,-390575.122,-1171725.926,287747.24,95915.75
6570,-5083763.258,NoActionOTC,0.85;0.245,-390228.587,-1171114.686,287747.24,95915.75
6570,-4668338.269,NoActionOTC,0.86;0.245,-386061.586,-1161829.656,287747.24,95915.75
6570,-5638960.2,NoActionOTC,0.87;0.245,-390541.15,-1171623.45,287849.99,95950
6570,-5474392.874,NoActionOTC,0.88;0.245,-390541.15,-1171623.45,287849.99,95950
6570,-5356438.175,NoActionOTC,0.89;0.245,-390537.892,-1171616.575,287849.99,95950
6570,-5018003.84,NoActionOTC,0.91;0.245,-390106.886,-1170857.426,287849.99,95950
6570,-4600391.257,NoActionOTC,0.92;0.245,-385629.361,-1160716.162,287849.99,95950
6570,-5671459.2,NoActionOTC,0.93;0.245,-390541.15,-1171623.45,287849.99,95950
6570,-5506891.874,NoActionOTC,0.94;0.245,-390541.15,-1171623.45,287849.99,95950
6570,-5388936.935,NoActionOTC,0.95;0.245,-390538.012,-1171616.815,287849.99,95950
6570,-5050463.75,NoActionOTC,0.96;0.245,-390141.086,-1170920.696,287849.99,95950
6570,-4632428.347,NoActionOTC,0.97;0.245,-385779.991,-1161075.472,287849.99,95950
6570,-5703958.2,NoActionOTC,0.98;0.245,-390541.15,-1171623.45,287849.99,95950
6570,-5539390.874,NoActionOTC,0.99;0.245,-390541.15,-1171623.45,287849.99,95950
6570,-5421435.695,NoActionOTC,0.41;0.245,-390538.132,-1171617.055,287849.99,95950
6570,-5082923.66,NoActionOTC,0.42;0.245,-390175.286,-1170983.966,287849.99,95950
6570,-4664465.437,NoActionOTC,0.43;0.245,-385930.621,-1161434.782,287849.99,95950
6570,-5640775.018,NoActionOTC,0.44;0.245,-390547.9,-1171643.7,287829.74,95943.25
6570,-5487169.73,NoActionOTC,0.45;0.245,-390547.9,-1171643.7,287829.74,95943.25
6570,-5366716.129,NoActionOTC,0.46;0.245,-390547.078,-1171642.755,287829.74,95943.25
6570,-5016129.913,NoActionOTC,0.47;0.245,-390141.259,-1170933.805,287829.74,95943.25
6570,-4610265.66,NoActionOTC,0.48;0.245,-385670.28,-1160886.044,287829.74,95943.25
6570,-5673274.018,NoActionOTC,0.49;0.245,-390547.9,-1171643.7,287829.74,95943.25
6570,-5519668.73,NoActionOTC,0.54;0.245,-390547.9,-1171643.7,287829.74,95943.25
6570,-5399215.069,NoActionOTC,0.53;0.245,-390547.228,-1171642.965,287829.74,95943.25
6570,-5048591.833,NoActionOTC,0.52;0.245,-390176.029,-1170996.655,287829.74,95943.25
6570,-4642301.94,NoActionOTC,0.51;0.245,-385822.02,-1161251.444,287829.74,95943.25
6570,-5705773.018,NoActionOTC,0.39;0.245,-390547.9,-1171643.7,287829.74,95943.25
6570,-5552167.73,NoActionOTC,0.38;0.245,-390547.9,-1171643.7,287829.74,95943.25
6570,-5431714.009,NoActionOTC,0.37;0.245,-390547.378,-1171643.175,287829.74,95943.25
6570,-5081053.753,NoActionOTC,0.36;0.245,-390210.799,-1171059.505,287829.74,95943.25
6570,-4674338.22,NoActionOTC,0.35;0.245,-385973.76,-1161616.844,287829.74,95943.25
6570,-4636830.535,SprayTreesOTC,0.6;0.246;0.21;0.245,-377195.429,-1144816.527,287788.56,95929.52
6570,-4581734.319,SprayTreesOTC,0.7;0.246;0.21;0.245,-379227.123,-1151830.125,287788.56,95929.52
6570,-3943547.525,SprayTreesOTC,0.8;0.246;0.21;0.245,-343475.891,-1040349.73,287788.56,95929.52
6570,1719321.074,SprayTreesOTC,0.9;0.246;0.21;0.245,95132.326,285228.643,287788.56,95929.52
6570,-4415218.939,SprayTreesOTC,0.6;0.246;0.22;0.245,-362723.279,-1099148.954,287788.56,95929.52
6570,-4400130.87,SprayTreesOTC,0.7;0.246;0.22;0.245,-367146.062,-1113121.481,287788.56,95929.52
6570,-3576103.243,SprayTreesOTC,0.8;0.246;0.22;0.245,-330896.542,-1001968.351,287788.56,95929.52
6570,1720250.374,SprayTreesOTC,0.9;0.246;0.22;0.245,95207.522,285478.42,287788.56,95929.52
6570,-4218268.532,SprayTreesOTC,0.6;0.246;0.23;0.245,-355621.51,-1076775.718,287788.56,95929.52
6570,-4177017.11,SprayTreesOTC,0.7;0.246;0.23;0.245,-358337.755,-1085462.805,287788.56,95929.52
6570,-3222231.387,SprayTreesOTC,0.8;0.246;0.23;0.245,-321150.912,-973563.379,287788.56,95929.52
6570,1720078.978,SprayTreesOTC,0.9;0.246;0.23;0.245,95184.94,285406.49,287788.56,95929.52
6570,-3968060.598,SprayTreesOTC,0.6;0.246;0.24;0.245,-347377.437,-1054237.315,287788.56,95929.52
6570,-3921967.822,SprayTreesOTC,0.7;0.246;0.24;0.245,-350183.52,-1062884.612,287788.56,95929.52
6570,-2886643.311,SprayTreesOTC,0.8;0.246;0.24;0.245,-312466.573,-949359.63,287788.56,95929.52
6570,1720199.721,SprayTreesOTC,0.9;0.246;0.24;0.245,95201.301,285460.178,287788.56,95929.52
6570,-3731493.924,SprayTreesOTC,0.6;0.246;0.25;0.245,-340343.464,-1032285.265,287788.56,95929.52
6570,-3643370.038,SprayTreesOTC,0.7;0.246;0.25;0.245,-340721.373,-1035451.944,287788.56,95929.52
6570,-2543236.179,SprayTreesOTC,0.8;0.246;0.25;0.245,-301291.604,-919830.169,287788.56,95929.52
6570,1720299.754,SprayTreesOTC,0.9;0.246;0.25;0.245,95209.751,285486.736,287788.56,95929.52
6570,-4668430.825,SprayTreesOTC,0.6;0.246;0.26;0.245,-377529.359,-1145792.007,287788.56,95929.52
6570,-4613484.909,SprayTreesOTC,0.7;0.246;0.26;0.245,-379565.853,-1152830.655,287788.56,95929.52
6570,-3972642.815,SprayTreesOTC,0.8;0.246;0.26;0.245,-343606.001,-1040931.58,287788.56,95929.52
6570,1719303.164,SprayTreesOTC,0.9;0.246;0.26;0.245,95130.826,285223.993,287788.56,95929.52
6570,-4445542.069,SprayTreesOTC,0.6;0.246;0.27;0.245,-362969.339,-1099920.614,287788.56,95929.52
6570,-4430831.04,SprayTreesOTC,0.7;0.246;0.27;0.245,-367495.052,-1113977.621,287788.56,95929.52
6570,-3604115.503,SprayTreesOTC,0.8;0.246;0.27;0.245,-331161.352,-1002650.371,287788.56,95929.52
6570,1720245.904,SprayTreesOTC,0.9;0.246;0.27;0.245,95207.192,285477.19,287788.56,95929.52
6570,-4247819.732,SprayTreesOTC,0.6;0.246;0.28;0.245,-355888,-1077479.788,287788.56,95929.52
6570,-4206764.78,SprayTreesOTC,0.7;0.246;0.28;0.245,-358608.085,-1086206.985,287788.56,95929.52
6570,-3249271.227,SprayTreesOTC,0.8;0.246;0.28;0.245,-321518.022,-974288.659,287788.56,95929.52
6570,1720077.778,SprayTreesOTC,0.9;0.246;0.28;0.245,95184.82,285406.19,287788.56,95929.52
6570,-3996613.098,SprayTreesOTC,0.6;0.246;0.29;0.245,-347751.417,-1055208.445,287788.56,95929.52
6570,-3950725.072,SprayTreesOTC,0.7;0.246;0.29;0.245,-350590.74,-1063906.292,287788.56,95929.52
6570,-2912589.351,SprayTreesOTC,0.8;0.246;0.29;0.245,-312813.523,-950213.76,287788.56,95929.52
6570,1720199.451,SprayTreesOTC,0.9;0.246;0.29;0.245,95201.301,285460.118,287788.56,95929.52
6570,-3758916.144,SprayTreesOTC,0.6;0.246;0.31;0.245,-340707.454,-1033169.665,287788.56,95929.52
6570,-3670694.848,SprayTreesOTC,0.7;0.246;0.31;0.245,-340970.073,-1036329.144,287788.56,95929.52
6570,-2567489.709,SprayTreesOTC,0.8;0.246;0.31;0.245,-301724.054,-921145.729,287788.56,95929.52
6570,1720299.694,SprayTreesOTC,0.9;0.246;0.31;0.245,95209.751,285486.736,287788.56,95929.52
6570,-4700031.115,SprayTreesOTC,0.6;0.246;0.32;0.245,-377863.289,-1146767.487,287788.56,95929.52
6570,-4645235.499,SprayTreesOTC,0.7;0.246;0.32;0.245,-379904.583,-1153831.185,287788.56,95929.52
6570,-4001738.105,SprayTreesOTC,0.8;0.246;0.32;0.245,-343736.111,-1041513.43,287788.56,95929.52
6570,1719285.254,SprayTreesOTC,0.9;0.246;0.32;0.245,95129.326,285219.343,287788.56,95929.52
6570,-4475865.199,SprayTreesOTC,0.6;0.246;0.33;0.245,-363215.399,-1100692.274,287788.56,95929.52
6570,-4461531.21,SprayTreesOTC,0.7;0.246;0.33;0.245,-367844.042,-1114833.761,287788.56,95929.52
6570,-3632127.763,SprayTreesOTC,0.8;0.246;0.33;0.245,-331426.162,-1003332.391,287788.56,95929.52
6570,1720241.434,SprayTreesOTC,0.9;0.246;0.33;0.245,95206.862,285475.96,287788.56,95929.52
6570,-4277370.932,SprayTreesOTC,0.6;0.246;0.34;0.245,-356154.49,-1078183.858,287788.56,95929.52
6570,-4236512.45,SprayTreesOTC,0.7;0.246;0.34;0.245,-358878.415,-1086951.165,287788.56,95929.52
6570,-3276311.067,SprayTreesOTC,0.8;0.246;0.34;0.245,-321885.132,-975013.939,287788.56,95929.52
6570,1720076.578,SprayTreesOTC,0.9;0.246;0.34;0.245,95184.7,285405.89,287788.56,95929.52
6570,-4025165.598,SprayTreesOTC,0.6;0.246;0.35;0.245,-348125.397,-1056179.575,287788.56,95929.52
6570,-3979482.322,SprayTreesOTC,0.7;0.246;0.35;0.245,-350997.96,-1064927.972,287788.56,95929.52
6570,-2938535.391,SprayTreesOTC,0.8;0.246;0.35;0.245,-313160.473,-951067.89,287788.56,95929.52
6570,1720199.181,SprayTreesOTC,0.9;0.246;0.35;0.245,95201.301,285460.058,287788.56,95929.52
6570,-3786338.364,SprayTreesOTC,0.6;0.246;0.36;0.245,-341071.444,-1034054.065,287788.56,95929.52
6570,-3698019.658,SprayTreesOTC,0.7;0.246;0.36;0.245,-341218.773,-1037206.344,287788.56,95929.52
6570,-2591743.239,SprayTreesOTC,0.8;0.246;0.36;0.245,-302156.504,-922461.289,287788.56,95929.52
6570,1720299.634,SprayTreesOTC,0.9;0.246;0.36;0.245,95209.751,285486.736,287788.56,95929.52
6570,-4640811.309,SprayTreesOTC,0.6;0.246;0.37;0.245,-377261.803,-1145009.321,287742.81,95914.27
6570,-4569705.617,SprayTreesOTC,0.7;0.246;0.37;0.245,-378751.074,-1150661.727,287742.81,95914.27
6570,-3937974.886,SprayTreesOTC,0.8;0.246;0.37;0.245,-343054.904,-1038961.694,287742.81,95914.27
6570,1718867.215,SprayTreesOTC,0.9;0.246;0.37;0.245,95105.414,285150.654,287742.81,95914.27
6570,-4423707.484,SprayTreesOTC,0.6;0.246;0.38;0.245,-363180.637,-1100524.87,287742.81,95914.27
6570,-4405511.968,SprayTreesOTC,0.7;0.246;0.38;0.245,-366754.587,-1111820.17,287742.81,95914.27
6570,-3574981.488,SprayTreesOTC,0.8;0.246;0.38;0.245,-330168.307,-1000202.001,287742.81,95914.27
6570,1719668.865,SprayTreesOTC,0.9;0.246;0.38;0.245,95150.943,285301.093,287742.81,95914.27
6570,-4213314.361,SprayTreesOTC,0.6;0.246;0.39;0.245,-355552.285,-1076620.849,287742.81,95914.27
6570,-4185537.112,SprayTreesOTC,0.7;0.246;0.39;0.245,-358316.757,-1085476.01,287742.81,95914.27
6570,-3231365.319,SprayTreesOTC,0.8;0.246;0.39;0.245,-321562.437,-974661.389,287742.81,95914.27
6570,1719902.505,SprayTreesOTC,0.9;0.246;0.39;0.245,95182.894,285401.936,287742.81,95914.27
6570,-3971640.46,SprayTreesOTC,0.6;0.246;0.40;0.245,-347869.43,-1055581.388,287742.81,95914.27
6570,-3915557.95,SprayTreesOTC,0.7;0.246;0.40;0.245,-350792.877,-1064344.663,287742.81,95914.27
6570,-2886227.792,SprayTreesOTC,0.8;0.246;0.40;0.245,-312414.683,-949152.772,287742.81,95914.27
6570,1719820.914,SprayTreesOTC,0.9;0.246;0.40;0.245,95170.596,285364.43,287742.81,95914.27
6570,-3733608.12,SprayTreesOTC,0.6;0.246;0.41;0.245,-340325.687,-1032182.53,287742.81,95914.27
6570,-3651769.121,SprayTreesOTC,0.7;0.246;0.41;0.245,-341457.098,-1037628.79,287742.81,95914.27
6570,-2554833.187,SprayTreesOTC,0.8;0.246;0.41;0.245,-301597.26,-920610.168,287742.81,95914.27
6570,1720026.274,SprayTreesOTC,0.9;0.246;0.41;0.245,95195.853,285444.93,287742.81,95914.27
6570,-4672414.179,SprayTreesOTC,0.6;0.246;0.42;0.245,-377599.633,-1145986.781,287742.81,95914.27
6570,-4601414.657,SprayTreesOTC,0.7;0.246;0.42;0.245,-379077.834,-1151687.817,287742.81,95914.27
6570,-3967046.176,SprayTreesOTC,0.8;0.246;0.42;0.245,-343196.624,-1039543.754,287742.81,95914.27
6570,1718848.285,SprayTreesOTC,0.9;0.246;0.42;0.245,95104.004,285146.184,287742.81,95914.27
6570,-4454060.164,SprayTreesOTC,0.6;0.246;0.43;0.245,-363424.117,-1101295.48,287742.81,95914.27
6570,-4436186.308,SprayTreesOTC,0.7;0.246;0.43;0.245,-367101.537,-1112660.62,287742.81,95914.27
6570,-3602940.168,SprayTreesOTC,0.8;0.246;0.43;0.245,-330421.207,-1000903.401,287742.81,95914.27
6570,1719663.885,SprayTreesOTC,0.9;0.246;0.43;0.245,95150.463,285299.923,287742.81,95914.27
6570,-4242860.461,SprayTreesOTC,0.6;0.246;0.44;0.245,-355819.405,-1077327.439,287742.81,95914.27
6570,-4215280.522,SprayTreesOTC,0.7;0.246;0.44;0.245,-358584.147,-1086225.56,287742.81,95914.27
6570,-3258441.249,SprayTreesOTC,0.8;0.246;0.44;0.245,-321937.767,-975386.009,287742.81,95914.27
6570,1719901.095,SprayTreesOTC,0.9;0.246;0.44;0.245,95182.684,285401.366,287742.81,95914.27
6570,-4000216.9,SprayTreesOTC,0.6;0.246;0.45;0.245,-348238.01,-1056545.288,287742.81,95914.27
6570,-3944368,SprayTreesOTC,0.7;0.246;0.45;0.245,-351195.027,-1065330.103,287742.81,95914.27
6570,-2912171.852,SprayTreesOTC,0.8;0.246;0.45;0.245,-312765.083,-950007.952,287742.81,95914.27
6570,1719820.614,SprayTreesOTC,0.9;0.246;0.45;0.245,95170.536,285364.34,287742.81,95914.27
6570,-3761038.29,SprayTreesOTC,0.6;0.246;0.46;0.245,-340683.017,-1033055.53,287742.81,95914.27
6570,-3679130.291,SprayTreesOTC,0.7;0.246;0.46;0.245,-341709.308,-1038509.86,287742.81,95914.27
6570,-2579144.587,SprayTreesOTC,0.8;0.246;0.46;0.245,-302023.59,-921907.368,287742.81,95914.27
6570,1720026.244,SprayTreesOTC,0.9;0.246;0.46;0.245,95195.853,285444.93,287742.81,95914.27
6570,-4704017.049,SprayTreesOTC,0.6;0.246;0.47;0.245,-377937.463,-1146964.241,287742.81,95914.27
6570,-4633123.697,SprayTreesOTC,0.7;0.246;0.47;0.245,-379404.594,-1152713.907,287742.81,95914.27
6570,-3996117.466,SprayTreesOTC,0.8;0.246;0.47;0.245,-343338.344,-1040125.814,287742.81,95914.27
6570,1718829.355,SprayTreesOTC,0.9;0.246;0.47;0.245,95102.594,285141.714,287742.81,95914.27
6570,-4484412.844,SprayTreesOTC,0.6;0.246;0.48;0.245,-363667.597,-1102066.09,287742.81,95914.27
6570,-4466860.648,SprayTreesOTC,0.7;0.246;0.48;0.245,-367448.487,-1113501.07,287742.81,95914.27
6570,-3630898.848,SprayTreesOTC,0.8;0.246;0.48;0.245,-330674.107,-1001604.801,287742.81,95914.27
6570,1719658.905,SprayTreesOTC,0.9;0.246;0.48;0.245,95149.983,285298.753,287742.81,95914.27
6570,-4272406.561,SprayTreesOTC,0.6;0.246;0.49;0.245,-356086.525,-1078034.029,287742.81,95914.27
6570,-4245023.932,SprayTreesOTC,0.7;0.246;0.50;0.245,-358851.537,-1086975.11,287742.81,95914.27
6570,-3285517.179,SprayTreesOTC,0.7;0.246;0.50;0.245,-322313.097,-976110.629,287742.81,95914.27
6570,1719899.685,SprayTreesOTC,0.9;0.246;0.50;0.245,95182.474,285400.796,287742.81,95914.27
6570,-4028793.34,SprayTreesOTC,0.6;0.246;0.51;0.245,-348606.59,-1057509.188,287742.81,95914.27
6570,-3973178.05,SprayTreesOTC,0.7;0.246;0.51;0.245,-351597.177,-1066315.543,287742.81,95914.27
6570,-2938115.912,SprayTreesOTC,0.8;0.246;0.51;0.245,-313115.483,-950863.132,287742.81,95914.27
6570,1719820.314,SprayTreesOTC,0.9;0.246;0.51;0.245,95170.476,285364.25,287742.81,95914.27
6570,-3788468.46,SprayTreesOTC,0.6;0.246;0.52;0.245,-341040.347,-1033928.53,287742.81,95914.27
6570,-3706491.461,SprayTreesOTC,0.7;0.246;0.52;0.245,-341961.518,-1039390.93,287742.81,95914.27
6570,-2603455.987,SprayTreesOTC,0.8;0.246;0.52;0.245,-302449.92,-923204.568,287742.81,95914.27
6570,1720026.214,SprayTreesOTC,0.9;0.246;0.52;0.245,95195.853,285444.93,287742.81,95914.27
6570,-4637759.428,SprayTreesOTC,0.6;0.246;0.53;0.245,-377119.54,-1144602.023,287845.56,95948.52
6570,-4569272.463,SprayTreesOTC,0.7;0.246;0.53;0.245,-378482.816,-1149853.987,287845.56,95948.52
6570,-3937197.726,SprayTreesOTC,0.8;0.246;0.53;0.245,-342790.017,-1038328.764,287845.56,95948.52
6570,1719915.172,SprayTreesOTC,0.9;0.246;0.53;0.245,95187.309,285402.454,287845.56,95948.52
6570,-4417508.667,SprayTreesOTC,0.6;0.246;0.54;0.245,-362659.328,-1098930.983,287845.56,95948.52
6570,-4398482.254,SprayTreesOTC,0.7;0.246;0.54;0.245,-366692.325,-1111810.755,287845.56,95948.52
6570,-3568252.302,SprayTreesOTC,0.8;0.246;0.54;0.245,-330073.312,-999905.178,287845.56,95948.52
6570,1720344.905,SprayTreesOTC,0.9;0.246;0.54;0.245,95199.406,285452.151,287845.56,95948.52
6570,-4204925.428,SprayTreesOTC,0.6;0.246;0.55;0.245,-355440.549,-1076308.569,287845.56,95948.52
6570,-4181901.76,SprayTreesOTC,0.7;0.246;0.55;0.245,-358341.261,-1085363.73,287845.56,95948.52
6570,-3224105.005,SprayTreesOTC,0.8;0.246;0.55;0.245,-321357.261,-974265.772,287845.56,95948.52
6570,1720259.286,SprayTreesOTC,0.9;0.246;0.55;0.245,95186.47,285408.747,287845.56,95948.52
6570,-3967918.054,SprayTreesOTC,0.6;0.246;0.56;0.245,-347513.967,-1054679.502,287845.56,95948.52
6570,-3916626.43,SprayTreesOTC,0.7;0.246;0.56;0.245,-350097.123,-1062515.862,287845.56,95948.52
6570,-2886707.42,SprayTreesOTC,0.8;0.246;0.56;0.245,-312511.985,-949422.686,287845.56,95948.52
6570,1720500.107,SprayTreesOTC,0.9;0.246;0.56;0.245,95214.468,285496.179,287845.56,95948.52
6570,-3733831.955,SprayTreesOTC,0.6;0.246;0.57;0.245,-340091.317,-1031481.45,287845.56,95948.52
6570,-3652787.496,SprayTreesOTC,0.7;0.246;0.57;0.245,-341354.484,-1037234.286,287845.56,95948.52
6570,-2535634.496,SprayTreesOTC,0.8;0.246;0.57;0.245,-301002.955,-919011.165,287845.56,95948.52
6570,1720539.448,SprayTreesOTC,0.9;0.246;0.57;0.245,95214.211,285495.462,287845.56,95948.52
6570,-4669358.068,SprayTreesOTC,0.6;0.246;0.58;0.245,-377449.93,-1145577.893,287845.56,95948.52
6570,-4600970.343,SprayTreesOTC,0.7;0.246;0.58;0.245,-378811.136,-1150877.167,287845.56,95948.52
6570,-3966246.636,SprayTreesOTC,0.8;0.246;0.58;0.245,-342914.367,-1038909.324,287845.56,95948.52
6570,1719898.642,SprayTreesOTC,0.9;0.246;0.58;0.245,95186.199,285398.224,287845.56,95948.52
6570,-4447829.937,SprayTreesOTC,0.6;0.246;0.59;0.245,-362905.808,-1099701.323,287845.56,95948.52
6570,-4429156.174,SprayTreesOTC,0.7;0.246;0.59;0.245,-367039.095,-1112662.245,287845.56,95948.52
6570,-3596214.342,SprayTreesOTC,0.8;0.246;0.59;0.245,-330328.852,-1000610.538,287845.56,95948.52
6570,1720339.595,SprayTreesOTC,0.9;0.246;0.59;0.245,95198.986,285451.221,287845.56,95948.52
6570,-4234473.298,SprayTreesOTC,0.6;0.246;0.60;0.245,-355709.349,-1077018.309,287845.56,95948.52
6570,-4211659.42,SprayTreesOTC,0.7;0.246;0.60;0.245,-358609.371,-1086100.14,287845.56,95948.52
6570,-3251163.325,SprayTreesOTC,0.8;0.246;0.60;0.245,-321742.011,-975012.832,287845.56,95948.52
6570,1720257.696,SprayTreesOTC,0.9;0.246;0.60;0.245,95186.26,285408.387,287845.56,95948.52
6570,-3996468.544,SprayTreesOTC,0.6;0.246;0.61;0.245,-347882.967,-1055656.842,287845.56,95948.52
6570,-3945380.17,SprayTreesOTC,0.7;0.246;0.62;0.245,-350493.423,-1063520.382,287845.56,95948.52
6570,-2912661.2,SprayTreesOTC,0.8;0.246;0.62;0.245,-312853.835,-950269.826,287845.56,95948.52
6570,1720499.837,SprayTreesOTC,0.9;0.246;0.62;0.245,95214.468,285496.029,287845.56,95948.52
6570,-3761240.435,SprayTreesOTC,0.6;0.246;0.63;0.245,-340446.397,-1032351.72,287845.56,95948.52
6570,-3680154.336,SprayTreesOTC,0.7;0.246;0.63;0.245,-341606.634,-1038116.406,287845.56,95948.52
6570,-2559889.556,SprayTreesOTC,0.8;0.246;0.63;0.245,-301450.915,-920341.605,287845.56,95948.52
6570,1720539.418,SprayTreesOTC,0.9;0.246;0.63;0.245,95214.211,285495.462,287845.56,95948.52
6570,-4700956.708,SprayTreesOTC,0.6;0.246;0.64;0.245,-377780.32,-1146553.763,287845.56,95948.52
6570,-4632668.223,SprayTreesOTC,0.7;0.246;0.64;0.245,-379139.456,-1151900.347,287845.56,95948.52
6570,-3995295.546,SprayTreesOTC,0.8;0.246;0.64;0.245,-343038.717,-1039489.884,287845.56,95948.52
6570,1719882.112,SprayTreesOTC,0.9;0.246;0.64;0.245,95185.089,285393.994,287845.56,95948.52
6570,-4478151.207,SprayTreesOTC,0.6;0.246;0.65;0.245,-363152.288,-1100471.663,287845.56,95948.52
6570,-4459830.094,SprayTreesOTC,0.7;0.246;0.65;0.245,-367385.865,-1113513.735,287845.56,95948.52
6570,-3624176.382,SprayTreesOTC,0.8;0.246;0.65;0.245,-330584.392,-1001315.898,287845.56,95948.52
6570,1720334.285,SprayTreesOTC,0.9;0.246;0.65;0.245,95198.566,285450.291,287845.56,95948.52
6570,-4264021.168,SprayTreesOTC,0.6;0.246;0.66;0.245,-355978.149,-1077728.049,287845.56,95948.52
6570,-4241417.08,SprayTreesOTC,0.7;0.246;0.66;0.245,-358877.481,-1086836.55,287845.56,95948.52
6570,-3278221.645,SprayTreesOTC,0.8;0.246;0.66;0.245,-322126.761,-975759.892,287845.56,95948.52
6570,1720256.106,SprayTreesOTC,0.9;0.246;0.66;0.245,95186.05,285408.027,287845.56,95948.52
6570,-4025019.034,SprayTreesOTC,0.6;0.246;0.67;0.245,-348251.967,-1056634.182,287845.56,95948.52
6570,-3974133.91,SprayTreesOTC,0.7;0.246;0.67;0.245,-350889.723,-1064524.902,287845.56,95948.52
6570,-2938614.98,SprayTreesOTC,0.8;0.246;0.67;0.245,-313195.685,-951116.966,287845.56,95948.52
6570,1720499.567,SprayTreesOTC,0.9;0.246;0.67;0.245,95214.468,285495.879,287845.56,95948.52
6570,-3788648.915,SprayTreesOTC,0.6;0.246;0.68;0.245,-340801.477,-1033221.99,287845.56,95948.52
6570,-3707521.176,SprayTreesOTC,0.7;0.246;0.68;0.245,-341858.784,-1038998.526,287845.56,95948.52
6570,-2584144.616,SprayTreesOTC,0.8;0.246;0.68;0.245,-301898.875,-921672.045,287845.56,95948.52
6570,1720539.388,SprayTreesOTC,0.9;0.246;0.68;0.245,95214.211,285495.462,287845.56,95948.52
